"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Mmus_C57-6J_LVR_GC_I_Rep1_M31","Mmus_C57-6J_LVR_GC_I_Rep2_M32","Mmus_C57-6J_LVR_FLT_I_Rep1_M21","Mmus_C57-6J_LVR_FLT_I_Rep2_M22","Mmus_C57-6J_LVR_GC_C_Rep1_M36","Mmus_C57-6J_LVR_GC_C_Rep2_M37","Mmus_C57-6J_LVR_GC_C_Rep3_M38","Mmus_C57-6J_LVR_GC_C_Rep4_M39","Mmus_C57-6J_LVR_GC_C_Rep5_M40","Mmus_C57-6J_LVR_FLT_C_Rep1_M25","Mmus_C57-6J_LVR_FLT_C_Rep2_M26","Mmus_C57-6J_LVR_FLT_C_Rep3_M27","Mmus_C57-6J_LVR_FLT_C_Rep4_M28","Mmus_C57-6J_LVR_FLT_C_Rep5_M30","LRT.p.value","Log2fc_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Stat_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","P.value_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Adj.p.value_(Ground Control & Carcass)v(Ground Control & Upon euthanasia)","Log2fc_(Ground Control & Carcass)v(Space Flight & Carcass)","Stat_(Ground Control & Carcass)v(Space Flight & Carcass)","P.value_(Ground Control & Carcass)v(Space Flight & Carcass)","Adj.p.value_(Ground Control & Carcass)v(Space Flight & Carcass)","Log2fc_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Stat_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","P.value_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Adj.p.value_(Ground Control & Carcass)v(Space Flight & Upon euthanasia)","Log2fc_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Stat_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","P.value_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Adj.p.value_(Ground Control & Upon euthanasia)v(Space Flight & Carcass)","Log2fc_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Stat_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","P.value_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Adj.p.value_(Ground Control & Upon euthanasia)v(Space Flight & Upon euthanasia)","Log2fc_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Stat_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","P.value_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Adj.p.value_(Space Flight & Carcass)v(Space Flight & Upon euthanasia)","Log2fc_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Stat_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","P.value_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Adj.p.value_(Ground Control & Upon euthanasia)v(Ground Control & Carcass)","Log2fc_(Space Flight & Carcass)v(Ground Control & Carcass)","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)","P.value_(Space Flight & Carcass)v(Ground Control & Carcass)","Adj.p.value_(Space Flight & Carcass)v(Ground Control & Carcass)","Log2fc_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Stat_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","P.value_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Adj.p.value_(Space Flight & Upon euthanasia)v(Ground Control & Carcass)","Log2fc_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Stat_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","P.value_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Adj.p.value_(Space Flight & Carcass)v(Ground Control & Upon euthanasia)","Log2fc_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Stat_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","P.value_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Adj.p.value_(Space Flight & Upon euthanasia)v(Ground Control & Upon euthanasia)","Log2fc_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","Stat_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","P.value_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","Adj.p.value_(Space Flight & Upon euthanasia)v(Space Flight & Carcass)","All.mean","All.stdev","Group.Mean_(Ground Control & Carcass)","Group.Mean_(Ground Control & Upon euthanasia)","Group.Mean_(Space Flight & Carcass)","Group.Mean_(Space Flight & Upon euthanasia)","Group.Stdev_(Ground Control & Carcass)","Group.Stdev_(Ground Control & Upon euthanasia)","Group.Stdev_(Space Flight & Carcass)","Group.Stdev_(Space Flight & Upon euthanasia)"
"ENSMUSG00000101264",NA,NA,NA,NA,NA,NA,1418.55421150155,3520.05907196161,260.050018456219,906.879224383241,3026.27113952237,1593.68412389628,3474.11256110027,3178.9832541988,4553.38086401623,1791.53606535464,614.339118149572,2971.45925895023,1927.90868445858,4582.93143215001,0.999833890762184,0.358347214331837,0.458808260599817,0.646371862208539,0.995988708758992,0.412950849584676,0.699441803294765,0.484275970775748,0.999382712621237,2.44154262427956,3.12238264869457,0.00179393607902683,0.235281466181469,0.0546036352528389,0.06990904301865,0.944266055453809,0.998946756446904,2.08319540994773,2.22966047164615,0.0257699919666576,0.646102065035371,2.02859177469489,2.59418601863516,0.00948151720073539,0.426362418639521,-0.358347214331837,-0.458808260599817,0.646371862208539,0.995988708758992,-0.412950849584676,-0.699441803294765,0.484275970775748,0.999382712621237,-2.44154262427956,-3.12238264869457,0.00179393607902683,0.235281466181469,-0.0546036352528389,-0.06990904301865,0.944266055453809,0.998946756446904,-2.08319540994773,-2.22966047164615,0.0257699919666576,0.646102065035371,-2.02859177469489,-2.59418601863516,0.00948151720073539,0.426362418639521,2415.72493057854,1396.05166494114,3165.2864,2469.3066,2377.6349,583.4646,1062.0295,1485.9883,1489.206,457.3773
"ENSMUSG00000101389","Ms4a4a","membrane-spanning 4-domains, subfamily A, member 4A","NM_001310331|NP_001297260|XM_036161653|XP_036017546","666907","10090.ENSMUSP00000140768",NA,3274.40181384101,345.380665388588,2020.54030398672,2549.72590544218,4641.74923750964,951.461870826034,4318.27190689762,915.491159964849,1193.97754347283,1709.43650696644,3617.03676453577,4298.06812327553,3748.99414572495,371.990794772335,0.999833890762184,0.409848856203659,0.42879960351954,0.668069067431781,0.995988708758992,-0.193473531964548,-0.267802608247269,0.788851262947062,0.999382712621237,0.0733047838214871,0.0766987249829235,0.938863218870905,0.999581041711064,-0.603322388168207,-0.631226334116507,0.527892545635316,0.998946756446904,-0.336544072382172,-0.294594922500156,0.768303341388342,0.998765900847869,0.266778315786035,0.279133122535412,0.780142664827423,0.999961895137857,-0.409848856203659,-0.42879960351954,0.668069067431781,0.995988708758992,0.193473531964548,0.267802608247269,0.788851262947062,0.999382712621237,-0.0733047838214871,-0.0766987249829235,0.938863218870905,0.999581041711064,0.603322388168207,0.631226334116507,0.527892545635316,0.998946756446904,0.336544072382172,0.294594922500156,0.768303341388342,0.998765900847869,-0.266778315786035,-0.279133122535412,0.780142664827423,0.999961895137857,2425.46619590032,1546.66934864641,2404.19,1809.891,2749.105,2285.133,1901.423,2071.1307,1649.5418,374.1907
"ENSMUSG00000101398",NA,NA,NA,NA,NA,NA,4192.81184255163,622.682219010362,63.3837441673585,799.248062213823,750.67674238006,2971.08405653041,752.244924210046,3683.55928692178,1863.61737379232,3521.80286231392,1658.34913453908,468.697174723437,3668.78135891621,4549.05222344904,0.999833890762184,-0.264758275303403,-0.258223571931294,0.796234366895518,0.995988708758992,-0.468778890010723,-0.604834869512521,0.545288722231381,0.999382712621237,2.21875547405683,2.16187286802476,0.0306279768530043,0.666198272680731,-0.20402061470732,-0.198990373957352,0.842270274489704,0.998946756446904,2.48351374936023,2.02521260149638,0.04284553826163,0.704233787878337,2.68753436406755,2.61870385373211,0.00882645365924825,0.421257950160036,0.264758275303403,0.258223571931294,0.796234366895518,0.995988708758992,0.468778890010723,0.604834869512521,0.545288722231381,0.999382712621237,-2.21875547405683,-2.16187286802476,0.0306279768530043,0.666198272680731,0.20402061470732,0.198990373957352,0.842270274489704,0.998946756446904,-2.48351374936023,-2.02521260149638,0.04284553826163,0.704233787878337,-2.68753436406755,-2.61870385373211,0.00882645365924825,0.421257950160036,2111.85650040853,1585.90481940968,2004.2365,2407.747,2773.3366,431.3159,1314.6851,2524.4629,1663.5616,520.3346
"ENSMUSG00000101439","Gm336","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 pseudogene",NA,"240539",NA,NA,4742.58702596531,4112.47932161743,5068.88929085058,3073.2348922546,4669.37116043251,2306.81926928551,4753.62205027899,851.067618167966,3341.978427125,678.951412090347,3802.10968140279,4313.44017689722,2195.25423671388,4325.69495345972,0.999833890762184,-0.475527143927028,-0.706273409625256,0.480018126092597,0.995988708758992,0.0561345193104757,0.110280681394208,0.912186777819038,0.999382712621237,-0.354393689320292,-0.526344262549127,0.598649034562525,0.999581041711064,0.531661663237503,0.78964251679698,0.429736570698359,0.998946756446904,0.121133454606736,0.150528346862807,0.880347787962476,0.998765900847869,-0.410528208630767,-0.609711733206517,0.542052780741124,0.999961895137857,0.475527143927028,0.706273409625256,0.480018126092597,0.995988708758992,-0.0561345193104757,-0.110280681394208,0.912186777819038,0.999382712621237,0.354393689320292,0.526344262549127,0.598649034562525,0.999581041711064,-0.531661663237503,-0.78964251679698,0.429736570698359,0.998946756446904,-0.121133454606736,-0.150528346862807,0.880347787962476,0.998765900847869,0.410528208630767,0.609711733206517,0.542052780741124,0.999961895137857,3445.39282261013,1441.70954237297,3184.572,4427.533,3063.09,4071.062,1651.2886,445.5534,1592.2431,1411.1408
"ENSMUSG00000101630",NA,NA,NA,NA,NA,NA,4495.54261339078,3711.13394207108,1952.86850734515,1413.24897797039,2617.23841572567,931.357866616326,3469.41426304517,1398.29098946494,4465.89175747795,2200.64251238817,3038.19877080494,2108.67252875935,803.971602887763,3220.44953686971,0.999833890762184,-0.671644111879378,-0.947468211961946,0.343400246922205,0.995988708758992,0.179939463665641,0.335730699974597,0.737073952967731,0.999382712621237,0.614583883601146,0.866643613019722,0.386137309489976,0.999581041711064,0.851583575545019,1.20127827373099,0.229643275274055,0.998946756446904,1.28622799548052,1.51775502780807,0.129076166161423,0.971495744833495,0.434644419935505,0.612892628704443,0.539947337595718,0.999961895137857,0.671644111879378,0.947468211961946,0.343400246922205,0.995988708758992,-0.179939463665641,-0.335730699974597,0.737073952967731,0.999382712621237,-0.614583883601146,-0.866643613019722,0.386137309489976,0.999581041711064,-0.851583575545019,-1.20127827373099,0.229643275274055,0.998946756446904,-1.28622799548052,-1.51775502780807,0.129076166161423,0.971495744833495,-0.434644419935505,-0.612892628704443,0.539947337595718,0.999961895137857,2559.06587748696,1218.48529963177,2576.439,4103.338,2274.387,1683.059,1454.5984,554.6607,958.3141,381.5686
"ENSMUSG00000101966",NA,NA,NA,NA,NA,NA,3383.64983305333,123.135780029614,147.971709225742,609.990654473825,527.102339400433,3898.55287538675,4807.04472357306,2380.2907973116,4123.86950716105,2956.62843090361,1015.01206796175,2936.83849662101,4809.47995310842,1384.92779190806,0.999833890762184,0.844352422112056,0.84704935116947,0.396967614333336,0.995988708758992,0.264356088447433,0.350865983363,0.725688892415939,0.999382712621237,3.05720393261599,3.06350786304344,0.00218758456010724,0.235281466181469,-0.579996333664623,-0.581840924418955,0.560673835445797,0.998946756446904,2.21285151050394,1.85575011814229,0.0634891835243324,0.760596175258746,2.79284784416856,2.7985684523185,0.00513296882637731,0.316226212013517,-0.844352422112056,-0.84704935116947,0.396967614333336,0.995988708758992,-0.264356088447433,-0.350865983363,0.725688892415939,0.999382712621237,-3.05720393261599,-3.06350786304344,0.00218758456010724,0.235281466181469,0.579996333664623,0.581840924418955,0.560673835445797,0.998946756446904,-2.21285151050394,-1.85575011814229,0.0634891835243324,0.760596175258746,-2.79284784416856,-2.7985684523185,0.00513296882637731,0.316226212013517,2364.60678286559,1716.02128857349,3147.372,1753.3928,2620.5773,378.9812,1712.2033,2305.5316,1509.049,326.6967
"ENSMUSG00000102057",NA,NA,NA,NA,NA,NA,3382.05141797212,698.802218035464,2048.02442433293,4990.41032873112,2504.93928380599,1418.5295207008,1313.44898702756,4996.60991816005,2714.50785233775,4328.48389092746,3217.93735861808,3589.25217482117,2087.46523263285,1586.90642451586,0.999833890762184,0.344000368093527,0.469045138443063,0.639037372025625,0.995988708758992,-0.193928968099314,-0.349845797439596,0.726454426815802,0.999382712621237,-0.442692424116202,-0.603727440416138,0.54602486732424,0.999581041711064,-0.537929336192841,-0.733481480990886,0.463264818793926,0.998946756446904,-0.786692792209729,-0.897532309777207,0.369434940670199,0.998765900847869,-0.248763456016888,-0.33926073837318,0.734413316798081,0.999961895137857,-0.344000368093527,-0.469045138443063,0.639037372025625,0.995988708758992,0.193928968099314,0.349845797439596,0.726454426815802,0.999382712621237,0.442692424116202,0.603727440416138,0.54602486732424,0.999581041711064,0.537929336192841,0.733481480990886,0.463264818793926,0.998946756446904,0.786692792209729,0.897532309777207,0.369434940670199,0.998765900847869,0.248763456016888,0.33926073837318,0.734413316798081,0.999961895137857,2776.95493090137,1366.0910126463,2589.607,2040.427,2962.009,3519.217,1484.624,1897.344,1116.011,2080.581
"ENSMUSG00000102349",NA,NA,NA,NA,NA,NA,3254.71247554036,4920.60250607573,1065.74964942054,2081.54877112297,3712.21326938465,741.832569905198,975.360890791759,1553.7150293443,4294.83226940251,836.998716176154,418.897463944246,11.2113918541881,2436.85133905516,1430.55621147021,0.999833890762184,-0.858060313471683,-0.768189882679805,0.442374383338322,0.995988708758992,1.13598365418282,1.34505338969535,0.178607993780207,0.999382712621237,0.519654131689131,0.465147509584756,0.641825825265286,0.999581041711064,1.9940439676545,1.78503641225887,0.0742554108791441,0.998946756446904,1.37771444516081,1.03186014762822,0.302137637552087,0.998765900847869,-0.616329522493688,-0.551633816661569,0.581199262647252,0.999961895137857,0.858060313471683,0.768189882679805,0.442374383338322,0.995988708758992,-1.13598365418282,-1.34505338969535,0.178607993780207,0.999382712621237,-0.519654131689131,-0.465147509584756,0.641825825265286,0.999581041711064,-1.9940439676545,-1.78503641225887,0.0742554108791441,0.998946756446904,-1.37771444516081,-1.03186014762822,0.302137637552087,0.998765900847869,0.616329522493688,0.551633816661569,0.581199262647252,0.999961895137857,1981.07732524914,1527.47897676317,2255.591,4087.657,1026.903,1573.649,1635.7977,1177.9621,947.1344,718.2784
"ENSMUSG00000102353",NA,NA,NA,NA,NA,NA,1144.81917514946,1073.16480191218,5172.51103251626,2809.51085959224,4325.93248189897,2870.59544125223,166.917002023232,1468.9334480326,2177.84146203031,1590.89798477288,2671.52762191762,4369.61569539171,1346.34865892822,264.191983020356,0.999833890762184,0.990253754987534,1.01561253409633,0.30981393376014,0.995988708758992,0.104333624923312,0.141588088080202,0.887405376469999,0.999382712621237,-0.858186096551008,-0.880473773616789,0.37860270665113,0.999581041711064,-0.885920130064221,-0.908600136928853,0.363561234268893,0.998946756446904,-1.84843985153854,-1.58635404255533,0.112659019404494,0.938462316922869,-0.96251972147432,-0.987509445735784,0.323392954616291,0.999961895137857,-0.990253754987534,-1.01561253409633,0.30981393376014,0.995988708758992,-0.104333624923312,-0.141588088080202,0.887405376469999,0.999382712621237,0.858186096551008,0.880473773616789,0.37860270665113,0.999581041711064,0.885920130064221,0.908600136928853,0.363561234268893,0.998946756446904,1.84843985153854,1.58635404255533,0.112659019404494,0.938462316922869,0.96251972147432,0.987509445735784,0.323392954616291,0.999961895137857,2246.62911774559,1543.58129242842,2202.044,1108.992,2048.516,3991.011,1552.2276,50.66729,1554.18087,1670.89345
"ENSMUSG00000103488",NA,NA,NA,NA,NA,NA,3751.27652815785,928.110074794054,4286.41286602598,2266.55388489569,1915.06564952727,3219.8064650656,3691.73611467497,4655.66358228065,4490.45354557931,3345.54288862954,3937.60691155361,4205.85512199978,4464.2180319788,3065.92119433836,0.999833890762184,0.619688095871218,1.13144538708191,0.25786767744375,0.995988708758992,-0.081675898342588,-0.197331217404923,0.843568351646026,0.999382712621237,0.133699267623225,0.244160148651416,0.807106789907234,0.999581041711064,-0.701363994213805,-1.28058591947382,0.200339148305638,0.998946756446904,-0.485988828247992,-0.74242032216334,0.457832710520636,0.998765900847869,0.215375165965813,0.393320146475056,0.694083040116078,0.999961895137857,-0.619688095871218,-1.13144538708191,0.25786767744375,0.995988708758992,0.081675898342588,0.197331217404923,0.843568351646026,0.999382712621237,-0.133699267623225,-0.244160148651416,0.807106789907234,0.999581041711064,0.701363994213805,1.28058591947382,0.200339148305638,0.998946756446904,0.485988828247992,0.74242032216334,0.457832710520636,0.998765900847869,-0.215375165965813,-0.393320146475056,0.694083040116078,0.999961895137857,3444.58734710725,1093.69444481007,3594.545,2339.693,3803.829,3276.483,1106.7013,1996.2801,585.2712,1428.256
"ENSMUSG00000103651",NA,NA,NA,NA,NA,NA,3425.36895060578,80.0853521798341,2795.58417538837,1800.88239335937,4378.27156576902,965.83030174785,870.254340698692,4221.7380437116,446.053691688874,3080.58321257094,4215.38005791161,1971.89208489292,3772.22758442378,4269.38516754487,0.999833890762184,0.312526981675921,0.316390937378663,0.751705794865463,0.995988708758992,-0.669841407469124,-0.897184030764061,0.369620725044623,0.999382712621237,-0.0785871766296829,-0.0795639893152432,0.936584036746179,0.999581041711064,-0.982368389145045,-0.994549654548527,0.319955343949428,0.998946756446904,-0.391114158305604,-0.331282234895828,0.74043130891313,0.998765900847869,0.591254230839441,0.598624795518985,0.549423117363364,0.999961895137857,-0.312526981675921,-0.316390937378663,0.751705794865463,0.995988708758992,0.669841407469124,0.897184030764061,0.369620725044623,0.999382712621237,0.0785871766296829,0.0795639893152432,0.936584036746179,0.999581041711064,0.982368389145045,0.994549654548527,0.319955343949428,0.998946756446904,0.391114158305604,0.331282234895828,0.74043130891313,0.998765900847869,-0.591254230839441,-0.598624795518985,0.549423117363364,0.999961895137857,2592.39549446382,1549.12959443188,2176.43,1752.727,3461.894,2298.233,1949.1819,2365.4727,959.374,703.3604
"ENSMUSG00000104088",NA,NA,NA,NA,NA,NA,4589.33194664622,1280.39298492261,1655.75634400323,1361.96522304508,4036.71150435571,4506.39415868262,335.891359799822,2073.4894966125,4373.22222061997,1762.32211466212,3888.79089128532,2073.99509971599,3544.7694358424,1170.30929091954,0.999833890762184,0.0626886856464896,0.0760122914038974,0.939409319364762,0.995988708758992,0.301066520719942,0.482907874574733,0.62916115029052,0.999382712621237,1.02299113371272,1.2400881706154,0.21494278386417,0.999581041711064,0.238377835073453,0.289035049893052,0.772554555738421,0.998946756446904,0.960302448066227,0.974023901946384,0.330044671542047,0.998765900847869,0.721924612992774,0.8751097613782,0.381514186309812,0.999961895137857,-0.0626886856464896,-0.0760122914038974,0.939409319364762,0.995988708758992,-0.301066520719942,-0.482907874574733,0.62916115029052,0.999382712621237,-1.02299113371272,-1.2400881706154,0.21494278386417,0.999581041711064,-0.238377835073453,-0.289035049893052,0.772554555738421,0.998946756446904,-0.960302448066227,-0.974023901946384,0.330044671542047,0.998765900847869,-0.721924612992774,-0.8751097613782,0.381514186309812,0.999961895137857,2618.09586222237,1466.04426174206,3065.142,2934.862,2488.037,1508.861,1814.1398,2339.7732,1174.0202,207.7417
"ENSMUSG00000104884","Mir5046","microRNA 5046","NR_039555","100628576",NA,NA,1902.78819344892,2740.1483214627,3066.6514663627,2047.34477318512,69.4189686393063,3935.16899184834,4929.17336261436,1591.4545611185,4284.78672758034,1332.98350574483,4208.50801886966,169.139853096606,163.47025211468,872.111662957626,0.999833890762184,0.351656782804519,0.305459830589454,0.760015959426286,0.995988708758992,1.13496216565371,1.30408081468589,0.192206029504001,0.999382712621237,0.212189859804481,0.184316839686844,0.853764904083195,0.999581041711064,0.78330538284919,0.680359935923818,0.496276582479132,0.998946756446904,-0.139466923000038,-0.101356617475063,0.919267373303193,0.998765900847869,-0.922772305849228,-0.801507246939468,0.422838050368484,0.999961895137857,-0.351656782804519,-0.305459830589454,0.760015959426286,0.995988708758992,-1.13496216565371,-1.30408081468589,0.192206029504001,0.999382712621237,-0.212189859804481,-0.184316839686844,0.853764904083195,0.999581041711064,-0.78330538284919,-0.680359935923818,0.496276582479132,0.998946756446904,0.139466923000038,0.101356617475063,0.919267373303193,0.998765900847869,0.922772305849228,0.801507246939468,0.422838050368484,0.999961895137857,2236.65347564598,1656.49927609532,2962.001,2321.468,1349.243,2556.998,2050.1228,592.103,1673.4706,720.7587
"ENSMUSG00000104890",NA,NA,NA,NA,NA,NA,3815.17654157462,4027.75860001437,2115.47777462205,3506.01477720821,3095.88834720092,1562.1811252593,376.882665715426,3388.25448581142,294.437933898826,3707.96571696559,3837.02014049049,3730.4449441974,2653.02872943557,1005.58758697736,0.999833890762184,-1.16982496887289,-1.37839220181205,0.168082229758691,0.995988708758992,-0.776921638007851,-1.21088173883208,0.225940732258843,0.999382712621237,-0.689246079366656,-0.812066270136682,0.416753606292812,0.999581041711064,0.392903330865041,0.46298565437376,0.643374649903484,0.998946756446904,0.480578889506236,0.473784396758687,0.63565366240726,0.998765900847869,0.087675558641195,0.103306014727438,0.917720102100529,0.999961895137857,1.16982496887289,1.37839220181205,0.168082229758691,0.995988708758992,0.776921638007851,1.21088173883208,0.225940732258843,0.999382712621237,0.689246079366656,0.812066270136682,0.416753606292812,0.999581041711064,-0.392903330865041,-0.46298565437376,0.643374649903484,0.998946756446904,-0.480578889506236,-0.473784396758687,0.63565366240726,0.998765900847869,-0.087675558641195,-0.103306014727438,0.917720102100529,0.999961895137857,2651.15138352654,1339.25937797605,1743.529,3921.468,2986.809,2810.746,1460.6909,150.3182,1207.5355,983.2581
"ENSMUSG00000104921",NA,NA,NA,NA,NA,NA,4740.77569818102,1775.1930832534,176.518478463635,3601.92210633415,4630.06839939412,2845.52295723654,470.573036203275,2631.43101183421,3016.23814793987,1164.78060314911,744.143250982426,647.331011291728,3862.21647685518,1974.325199456,0.999833890762184,-0.261110652070644,-0.263108346245931,0.792467071153168,0.995988708758992,0.696079489706598,0.927765344864808,0.353529304119465,0.999382712621237,0.525372287775308,0.529324968897022,0.596580037474255,0.999581041711064,0.957190141777242,0.964466901167216,0.334811894968151,0.998946756446904,0.786482939845953,0.663002506078338,0.507328949047258,0.998765900847869,-0.170707201931289,-0.171983247025201,0.863450699688666,0.999961895137857,0.261110652070644,0.263108346245931,0.792467071153168,0.995988708758992,-0.696079489706598,-0.927765344864808,0.353529304119465,0.999382712621237,-0.525372287775308,-0.529324968897022,0.596580037474255,0.999581041711064,-0.957190141777242,-0.964466901167216,0.334811894968151,0.998946756446904,-0.786482939845953,-0.663002506078338,0.507328949047258,0.998765900847869,0.170707201931289,0.171983247025201,0.863450699688666,0.999961895137857,2305.78853289819,1547.2130601653,2718.767,3257.984,1678.559,1889.22,1484.893,2096.984,1328.191,2422.126
"ENSMUSG00000104979","Mir6994","microRNA 6994","NR_105960","102465601",NA,NA,968.952741300145,874.92527725342,3613.65146112161,4300.08195727306,640.958167032673,701.304226372307,4436.381851529,2764.40982675919,790.785741298056,3503.76707470465,502.052979546299,3752.53250097616,555.036389146101,2899.54328254835,0.999833890762184,1.01856765881583,1.07711241837294,0.28143004581108,0.995988708758992,-0.264777076887204,-0.370533277422755,0.710985186400392,0.999382712621237,-1.08424883648353,-1.14712239131382,0.251331040865646,0.999581041711064,-1.28334473570303,-1.35713643537401,0.174737863293649,0.998946756446904,-2.10281649529935,-1.86085208501437,0.0627650677987046,0.760596175258746,-0.819471759596321,-0.867009426080593,0.38593684502906,0.999961895137857,-1.01856765881583,-1.07711241837294,0.28143004581108,0.995988708758992,0.264777076887204,0.370533277422755,0.710985186400392,0.999382712621237,1.08424883648353,1.14712239131382,0.251331040865646,0.999581041711064,1.28334473570303,1.35713643537401,0.174737863293649,0.998946756446904,2.10281649529935,1.86085208501437,0.0627650677987046,0.760596175258746,0.819471759596321,0.867009426080593,0.38593684502906,0.999961895137857,2164.59881977579,1564.84241256806,1866.768,921.939,2242.586,3956.867,1690.21667,66.48746,1595.25765,485.37966
"ENSMUSG00000105118",NA,NA,NA,NA,NA,NA,4790.84933833818,1036.509493108,117.296277604213,861.933695634116,368.012873124287,2067.26913637261,4064.01508145258,733.986353469741,2811.82652471507,4262.80230667569,3791.93563271278,4513.87320380998,2133.63414866088,4268.79866660816,0.999833890762184,-0.536589560299228,-0.601568620414126,0.547461321898566,0.995988708758992,-0.91766543925836,-1.36097441093877,0.17352177623347,0.999382712621237,2.03887677410157,2.28314354829083,0.0224219140893309,0.573943116224345,-0.381075878959133,-0.427248831896906,0.669198097399207,0.998946756446904,2.5754663344008,2.41387195515582,0.0157840081879012,0.537098537299669,2.95654221335993,3.31095082686786,0.000929795458343309,0.149174847256474,0.536589560299228,0.601568620414126,0.547461321898566,0.995988708758992,0.91766543925836,1.36097441093877,0.17352177623347,0.999382712621237,-2.03887677410157,-2.28314354829083,0.0224219140893309,0.573943116224345,0.381075878959133,0.427248831896906,0.669198097399207,0.998946756446904,-2.5754663344008,-2.41387195515582,0.0157840081879012,0.537098537299669,-2.95654221335993,-3.31095082686786,0.000929795458343309,0.149174847256474,2558.76733802045,1714.01280982088,2009.022,2913.679,3794.209,489.615,1515.7103,2654.7192,964.3969,526.5382
